/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/35b53cdd9d1F0B8542012f0aC13D736849A55A84_basedp.sol,13,205,121,106,17,1361,747,393
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/35b0B6ae241eFF476B2742eDEF127DDeb1dd1d18_itsJoever.sol,8,112,124,94,18,683,508,31
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/3519eb992d5986894e9e05776a01eacd9f5f11db_HATSUMI.sol,13,203,115,108,20,1367,750,412
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/352dbba201af66f98a47f2b280bff45f9050dbf8_Hack.sol,2,24,37,27,2,186,133,10
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/35c674c288577df3e9b5dafef945795b741c7810_Memestake.sol,10,95,94,97,4,1368,577,584
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/353c109eeca9099f6f74c28c1448af151d8d44aa_Toxiferate.sol,7,71,60,61,7,592,493,19
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/35482d03a807abdf5b25f277bfe744a4e2fb19a2_CactiClub.sol,16,285,124,253,5,1972,676,1054
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/354DE877755209e15dA6698Bc2787aEE96d1929d_PowerwallInu.sol,8,119,140,109,18,830,562,97
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/35ee982c878358127815b1c6c7704166d03467a5_Dogmoon.sol,13,205,118,107,13,1369,746,404
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/352b115ca62bee4b58a127b933aa99ee8a1770fc_SHINIGAMI.sol,8,152,148,92,14,910,882,16
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/35c72965c55d686aca55c79f8508198e04192f49_TopChad.sol,5,71,117,61,11,402,338,6
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/35E3AA6293C73de5931dd44471DaBb2808f2e8e8_D2.sol,5,43,32,31,2,342,177,116
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/354b95d9bd18aa3bfb012a072eda6c95292f9f9c_Slinja.sol,10,186,150,136,16,1126,873,25
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/35a387a4a31ac100d70c84cc87956741f9bf2a5b_black.sol,9,113,75,90,10,638,338,184
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/356F5F81eF4bba80dc122f926658e9B5905362C8_TATE.sol,8,115,132,103,21,898,733,5
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/356f5fc91730baa21d5cf62528a10f03c4d7bc29_BIGAI.sol,12,153,75,78,13,1008,580,264
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/357963b2e66468347aef6642bf8c033bc18afde6_Token.sol,13,197,101,96,16,1211,649,377
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/3585dbbe17ecb27ac1d54c1768f24258b859b893_Sprint.sol,9,130,80,115,11,227,179,3
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/35323ee9f636a0a6456a0f9b5f1f35eb2403493c_SailanaInuF.sol,13,206,123,109,17,1351,758,375
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/35027a992a3c232dd7a350bb75004ad8567561b2_EasyInvestForever.sol,1,2,10,1,7,56,25,24
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/35fd00d47202b1b2158dba75e7cc8f71b068c256_Crowdsale.sol,8,77,145,75,4,801,499,161
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/3573985bd7f0cdd281ca560b5313b9b77933594d_BadBunnyNFTStaking.sol,14,135,55,80,3,710,520,35
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/35113aa2392241F77506a44156aaF6FbB7331C45_MuseumAI.sol,9,117,116,100,15,580,517,35
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/35/35b21f354e1b35298707E173C35a120d244640d9_OrangeToken_info.sol,7,93,112,97,12,736,552,29
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/58d46be9dee0e87256498b7ea4103d13d55672dd_VSRERC20.sol,1,16,17,10,3,118,64,40
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/58d8409a8b184cf09489bd40d28df0c0e20256dd_GODOFCRYPTO.sol,9,121,149,108,17,963,618,152
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/58aac3f9f6cf6bce71fef212a09bc3d221fa63f8_OKTOBERFEST.sol,10,193,174,135,16,1542,1249,43
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/5802adcae69b4d6b751171bcc6e92cb3bbfc9c36_CryptoSagaArenaRecord.sol,19,232,185,219,17,1662,935,456
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/5862c05f161baf8350f5204c3df5051e5f6b2f96_DREAM.sol,11,191,84,91,7,1058,551,368
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/5892f5d533e81f9df91cd4a61886d555bae6b166_ETHDox.sol,17,273,199,211,10,1105,934,23
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/587cEda8e98EBa86eb77A7714Fe9e70d900DfbB8_LoadTokenERC.sol,8,119,140,109,18,832,562,99
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/58f9c54CA9543dd14991b17d98a3F1C6d839D8A6_SHIBANK.sol,13,203,124,103,21,1357,770,381
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/584709E199269Acf942a63c3d1e7983f7641C3C8_floBTC.sol,8,119,140,109,18,832,562,99
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/58663422F41AbB1B9F3e6291DCA5cf0b28A2e50e_ODAI.sol,9,113,75,90,10,635,338,182
/home/wangzexu/pdg_-se/pdg_patch/input/mainnet/58/588af66e504665ec4f817c8ca957649136b25384_FUTR.sol,9,120,156,144,15,1314,1094,17
