JSON File,Asset,Total Count
filter_reentrancy.json,ai-trader,200000
filter_reentrancy.json,baby-shiba-inu,9186936019
filter_reentrancy.json,multivac,500
filter_reentrancy.json,usd-coin-ethereum-bridged,2515
filter_reentrancy.json,yooshi,109113970.7
filter_reentrancy.json,freedom-coin,7506703.114
filter_reentrancy.json,ethereum,0.437856538
filter_reentrancy.json,skyplay,100
filter_reentrancy.json,coinscope,2
filter_reentrancy.json,angry-birds,0.476181
filter_reentrancy.json,lumishare,2
filter_reentrancy.json,1inch,7.43
filter_reentrancy.json,bot-planet,9.996
filter_reentrancy.json,binance-peg-avalanche,0.00877732
filter_reentrancy.json,shiba-inu,469755.2073
filter_reentrancy.json,binance-peg-litecoin,0.03889185
filter_reentrancy.json,dodo,7.880000002
filter_reentrancy.json,bridge-oracle,1.4341683
filter_reentrancy.json,binance-peg-bitcoin-cash,0.001
filter_reentrancy.json,luckybird,0.17
filter_reentrancy.json,zilliqa,9.89074218
filter_reentrancy.json,uniswap,2.303528906
filter_reentrancy.json,medieus,0.75
filter_reentrancy.json,pigcoin-2,165.52
filter_reentrancy.json,arable-protocol,40.03548219
filter_reentrancy.json,elonxaidogemessi69pepeinu,696969.697
filter_reentrancy.json,pepe-ai,12345.54321
filter_reentrancy.json,swtcoin,20000
filter_reentrancy.json,ruby-play-network,600
filter_reentrancy.json,geodnet,1.00E-08
filter_reentrancy.json,yes-world,63.1448096
filter_reentrancy.json,eng-crypto,51
filter_reentrancy.json,legend-of-fantasy-war,8.596399886
filter_reentrancy.json,water-2,10
filter_reentrancy.json,radio-caca,109042.1566
filter_reentrancy.json,pancakeswap-token,2.734434916
filter_reentrancy.json,linear,5.37E-08
filter_reentrancy.json,alpaca-finance,4.07E-09
filter_reentrancy.json,mdex-bsc,5.09E-09
filter_reentrancy.json,tokocrypto,0.710000001
filter_reentrancy.json,auto,3.29E-12
filter_reentrancy.json,alpha-finance,3.65E-09
filter_reentrancy.json,ellipsis,6.60E-09
filter_reentrancy.json,venus,5.00E-10
filter_reentrancy.json,bakerytoken,1.46E-09
filter_reentrancy.json,leopard,74803073076
filter_reentrancy.json,bitrise-token,43366400
filter_reentrancy.json,cloutcontracts,10
filter_reentrancy.json,optimism,3.638771253
filter_reentrancy.json,x-akamaru-inu,48.23257695
filter_reentrancy.json,hudi,1.00E-18
filter_reentrancy.json,floki-inu,1385378.138
filter_reentrancy.json,shambala,101524802.1
filter_reentrancy.json,pump-it-up,36.1601943
filter_reentrancy.json,mind-matrix,36.1601943
filter_reentrancy.json,aiswap,36.1601943
filter_reentrancy.json,codai,36.1601943
filter_reentrancy.json,wall-street-games,1500000
filter_reentrancy.json,quick,0.00010005
filter_reentrancy.json,binance-peg-polkadot,0.035
filter_reentrancy.json,binance-bridged-usdc-bnb-smart-chain,1.35
filter_reentrancy.json,sheesha-finance,0.00089895
filter_reentrancy.json,rare-fnd,19.97585437
filter_reentrancy.json,arbitrum-bridged-usdt-arbitrum,1000
filter_reentrancy.json,floki-rocket,680456.1834
filter_reentrancy.json,poken,424.8206998
filter_reentrancy.json,wagyuswap,4.701018849
filter_reentrancy.json,american-shiba,120217730.3
filter_reentrancy.json,baby-doge-coin,2.99E+11
filter_reentrancy.json,anyswap,2
filter_reentrancy.json,bsc-station,500
filter_reentrancy.json,shih-tzu,8.75E+14
filter_reentrancy.json,ariva,50000
filter_reentrancy.json,core,1000
filter_reentrancy.json,neuy,100
filter_reentrancy.json,realfinance-network,100
filter_reentrancy.json,feg-token-bsc,30971083058
filter_reentrancy.json,wifedoge,2.43E+12
filter_reentrancy.json,ethereum-meta,4109352913
filter_reentrancy.json,binance-peg-xrp,234.9868857
filter_reentrancy.json,binance-bitcoin,7.16E-05
filter_reentrancy.json,zignaly,33
filter_reentrancy.json,bnbtiger,1000000
filter_reentrancy.json,milo-inu,702107998
filter_reentrancy.json,vita-inu,453034481
filter_reentrancy.json,doggy,861.10084
